"Hour", "Undervoltages", "Min Voltage", "Overvoltage", "Max Voltage", "Min Bus", "Max Bus", "LV Undervoltages", "Min LV Voltage", "LV Overvoltage", "Max LV Voltage", "Min LV Bus", "Max LV Bus"
221, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
222, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
223, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
224, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
225, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
226, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
227, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
228, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
229, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
230, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
231, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
232, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
233, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
234, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
235, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
236, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
237, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
238, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
239, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
240, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
241, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
242, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
243, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
244, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
245, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
246, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
247, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
248, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
249, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
250, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
251, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
252, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
253, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
254, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
255, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
256, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
257, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
258, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
259, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
260, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
261, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
262, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
263, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
264, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
265, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
266, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
267, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
268, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
269, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
270, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
271, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
272, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
273, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
274, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
275, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
276, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
277, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
278, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
279, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
280, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
281, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
282, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
283, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
284, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
285, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
286, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
287, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
288, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
289, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
290, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
291, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
292, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
293, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
294, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
295, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
296, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
297, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
298, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
299, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
300, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
301, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
302, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
303, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
304, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
305, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
306, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
307, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
308, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
309, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
310, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
311, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
312, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
313, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
314, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
315, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
316, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
317, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
318, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
319, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
320, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
321, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
322, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
323, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
324, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
325, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
326, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
327, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
328, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
329, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
330, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
331, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
332, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
333, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
334, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
335, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
336, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
337, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
338, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
339, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
340, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
341, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
342, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
343, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
344, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
345, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
346, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
347, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
348, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
349, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
350, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
351, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
352, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
353, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
354, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
355, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
356, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
357, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
358, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
359, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
360, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
361, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
362, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
363, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
364, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
365, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
366, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
367, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
368, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
369, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
370, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
371, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
372, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
373, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
374, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
375, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
376, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
377, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
378, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
379, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
380, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
381, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
382, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
383, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
384, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
385, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
386, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
387, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
388, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
389, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
390, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
391, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
392, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
393, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
394, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
395, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
396, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
397, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
398, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
399, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
400, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
401, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
402, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
403, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
404, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
405, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
406, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
407, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
408, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
409, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
410, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
411, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
412, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
413, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
414, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
415, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
416, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
417, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
418, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
419, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
420, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
421, 0, 0.973896165163556, 0, 1.03705655073067, 65, 83, 0, 0.984126075388778, 0, 1.00138672993326, 610, 610
422, 0, 0.974305823448875, 0, 1.03727301212337, 65, 83, 0, 0.984471848658815, 0, 1.00164064391376, 610, 610
423, 0, 0.980032101434898, 0, 1.04351803874341, 65, 83, 0, 0.990296183464007, 0, 1.00760887410532, 610, 610
424, 0, 0.979292664306071, 0, 1.04311435539099, 65, 83, 0, 0.989670228219775, 0, 1.00714563063479, 610, 610
425, 0, 0.979203811432743, 0, 1.04307481933681, 65, 83, 0, 0.989596255719433, 0, 1.0070932475534, 610, 610
426, 0, 0.982651035150785, 0, 1.04546923932959, 65, 83, 0, 0.992500575280705, 0, 1.00922050449569, 610, 610
427, 0, 0.984441834690558, 0, 1.04749902517623, 65, 83, 0, 0.994015122820296, 0, 1.01033368114424, 610, 610
428, 0, 0.986261707032633, 0, 1.04959859102323, 65, 83, 0, 0.995617421174021, 0, 1.0114215525679, 610, 610
429, 0, 0.989089411486802, 0, 1.04852812417675, 65, 83, 0, 0.998090680006566, 0, 1.01320399285028, 610, 610
430, 0, 0.989084666594492, 0, 1.04853436911634, 65, 83, 0, 0.998088325902312, 0, 1.01320459000588, 610, 610
431, 0, 0.992900865887707, 0, 1.04444245442018, 65, 83, 0, 1.00123577036007, 0, 1.01553941186413, 610, 610
432, 0, 0.991937167235468, 0, 1.04030703524495, 65, 83, 0, 0.999598663894148, 0, 1.01253699368965, 610, 610
433, 0, 0.997749964116425, 0, 1.04442603740126, 51, 83, 0, 1.00491769826948, 0, 1.01646116441146, 610, 610
434, 0, 0.994586921094172, 0, 1.0421462055611, 51, 83, 0, 1.00192232157377, 0, 1.01258227598769, 610, 610
435, 0, 0.995431074411387, 0, 1.04362207638914, 11, 83, 0, 1.00305090410749, 0, 1.01341681305771, 610, 610
436, 0, 0.996377737408072, 0, 1.04584970123082, 11, 83, 0, 1.00475261630103, 0, 1.01467170513105, 610, 610
437, 0, 0.996489795328528, 0, 1.0461129960036, 11, 83, 0, 1.00495403188831, 0, 1.01482049060311, 610, 610
438, 0, 0.995663809469247, 0, 1.04417105109585, 11, 83, 0, 1.00346972327409, 0, 1.01372438811781, 610, 610
439, 0, 0.992655018051395, 0, 1.03938663086804, 51, 83, 0, 0.999816292482742, 0, 1.01102793066893, 610, 610
440, 0, 0.986298969416817, 0, 1.03787019326958, 65, 83, 0, 0.993762165385369, 0, 1.00659180201089, 610, 610
441, 0, 0.979623112948883, 0, 1.03713626052646, 65, 83, 0, 0.988130413329124, 0, 1.00251828235244, 610, 610
442, 0, 0.982471005744556, 0, 1.04565904410522, 65, 83, 0, 0.991370005831928, 0, 1.00670466950417, 610, 610
443, 0, 0.977589328228395, 0, 1.04012551091559, 65, 83, 0, 0.987242827941153, 0, 1.00367172166038, 610, 610
444, 0, 0.973574492784679, 0, 1.03687847777115, 65, 83, 0, 0.98385371136604, 0, 1.00118474543266, 610, 610
