"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
216, 2129.20854834599, 415.908179895524, 3272.93515334597, 3455.58370440679, 34.2014779217121, 68.0789422800846, 79.0608132174687
217, 1903.44945698399, 286.798804798995, 3272.93515334597, 3455.58370440679, 28.2114257693166, 56.045378070739, 79.0608132174687
218, 1754.69319816166, 195.417513526639, 3272.93515334597, 3455.58370440679, 24.5410667086601, 48.6668140698472, 79.0608132174687
219, 1680.50475478804, 150.046160824459, 3272.93515334597, 3455.58370440679, 22.8622373225344, 45.2927774509726, 79.0608132174687
220, 1642.19707099032, 126.685624239388, 3272.93515334597, 3455.58370440679, 22.034129376138, 43.628461661247, 79.0608132174687
221, 1650.27736171157, 131.620276886447, 3272.93515334597, 3455.58370440679, 22.2061922075963, 43.9740853902768, 79.0608132174687
222, 1689.22965006341, 155.392849443224, 3272.93515334597, 3455.58370440679, 23.0536899492157, 45.677172168383, 79.0608132174687
223, 1827.96390167749, 240.356673596396, 3272.93515334597, 3455.58370440679, 26.2981849168112, 52.1988813582792, 79.0608132174687
224, 2042.06363248793, 369.067397291648, 3272.93515334597, 3455.58370440679, 31.9944645474291, 63.6557359535413, 79.0608132174687
225, 2234.24508951568, 485.37762833329, 3272.93515334597, 3455.58370440679, 37.8278371413225, 75.3862670077006, 79.0608132174687
226, 2380.48813964941, 570.449028739615, 3272.93515334597, 3455.58370440679, 42.7302437852447, 85.2648612608738, 79.0608132174687
227, 2531.66812014908, 662.50479028232, 3272.93515334597, 3455.58370440679, 48.179193863764, 96.2365187644682, 79.0608132174687
228, 2569.35262171604, 686.38870905239, 3272.93515334597, 3455.58370440679, 49.6074490713382, 99.111704588191, 79.0608132174687
229, 2541.86343887309, 668.961933970986, 3272.93515334597, 3455.58370440679, 48.5640510089624, 97.0118326159149, 79.0608132174687
230, 2479.04761127573, 629.221301269085, 3272.93515334597, 3455.58370440679, 46.2291409340516, 92.3112560248123, 79.0608132174687
231, 2401.71523909116, 580.440082094811, 3272.93515334597, 3455.58370440679, 43.4573208727345, 86.7319089525608, 79.0608132174687
232, 2390.61393120089, 573.449347454315, 3272.93515334597, 3455.58370440679, 43.0687284991576, 85.9498015016043, 79.0608132174687
233, 2513.35924640553, 650.916702336978, 3272.93515334597, 3455.58370440679, 47.4946512537447, 94.8585951169786, 79.0608132174687
234, 2835.82840626725, 834.899902624882, 3272.93515334597, 3455.58370440679, 59.6727081193031, 119.387317550103, 79.0608132174687
235, 2924.20433374345, 891.643447127535, 3272.93515334597, 3455.58370440679, 63.5079910463228, 127.112205800433, 79.0608132174687
236, 2818.24786231143, 823.635162107282, 3272.93515334597, 3455.58370440679, 58.9275216516085, 117.88663370544, 79.0608132174687
237, 2700.56325683992, 748.450664777973, 3272.93515334597, 3455.58370440679, 54.0871651583295, 108.138592175985, 79.0608132174687
238, 2561.38623415991, 663.43900578073, 3272.93515334597, 3455.58370440679, 48.7170265616875, 97.3209193745599, 79.0608132174687
239, 2358.68003948561, 542.319868773743, 3272.93515334597, 3455.58370440679, 41.4881766545771, 82.7545858645182, 79.0608132174687
240, 2100.69757314712, 388.026333570863, 3272.93515334597, 3455.58370440679, 33.3840735987286, 66.4496733875275, 79.0608132174687
241, 1851.10949227653, 251.180375817678, 3272.93515334597, 3455.58370440679, 26.878429415297, 53.36704699291, 79.0608132174687
242, 1742.22751541478, 184.380546845365, 3272.93515334597, 3455.58370440679, 24.2611236733325, 48.1052941261591, 79.0608132174687
243, 1654.56153966355, 130.819889479313, 3272.93515334597, 3455.58370440679, 22.3111662265979, 44.1859641893332, 79.0608132174687
244, 1613.86071436402, 106.013770582625, 3272.93515334597, 3455.58370440679, 21.4536630390293, 42.4627771485708, 79.0608132174687
245, 1610.84696547991, 104.185974319817, 3272.93515334597, 3455.58370440679, 21.391101779515, 42.3369476076636, 79.0608132174687
246, 1637.48067228849, 120.412199979683, 3272.93515334597, 3455.58370440679, 21.947322518317, 43.4546473644643, 79.0608132174687
247, 1716.28973540003, 168.513751779632, 3272.93515334597, 3455.58370440679, 23.6695151428462, 46.9160718066992, 79.0608132174687
248, 1825.42317328604, 235.394382603554, 3272.93515334597, 3455.58370440679, 26.2413214703544, 52.0860614994044, 79.0608132174687
249, 2020.84438439718, 355.919486582701, 3272.93515334597, 3455.58370440679, 31.3928792099175, 62.4459181237937, 79.0608132174687
250, 2168.0805420801, 444.077708358, 3272.93515334597, 3455.58370440679, 35.7454558859753, 71.1969281417472, 79.0608132174687
251, 2322.70659983198, 537.459322008363, 3272.93515334597, 3455.58370440679, 40.7506934149325, 81.2847384145119, 79.0608132174687
252, 2397.27973549331, 577.64746151774, 3272.93515334597, 3455.58370440679, 43.3021057907471, 86.4194966870458, 79.0608132174687
253, 2409.33397110367, 585.240278809249, 3272.93515334597, 3455.58370440679, 43.7252328617179, 87.2709319503039, 79.0608132174687
254, 2405.17313938158, 582.618573805582, 3272.93515334597, 3455.58370440679, 43.5790072420256, 86.9767537027455, 79.0608132174687
255, 2415.02229379243, 588.824025283874, 3272.93515334597, 3455.58370440679, 43.9261495775279, 87.6753573028725, 79.0608132174687
256, 2441.91181150162, 605.777421152594, 3272.93515334597, 3455.58370440679, 44.8835758696706, 89.6023533228658, 79.0608132174687
257, 2639.71753466086, 727.744644773639, 3272.93515334597, 3455.58370440679, 52.336646974837, 104.60534332633, 79.0608132174687
258, 2961.21799121519, 912.147962737545, 3272.93515334597, 3455.58370440679, 65.144155256511, 130.405869884021, 79.0608132174687
259, 3026.26737858306, 954.122932567004, 3272.93515334597, 3455.58370440679, 68.1054775612204, 136.371673063746, 79.0608132174687
260, 2923.75493473298, 888.024891266586, 3272.93515334597, 3455.58370440679, 63.4755479895543, 127.044858981302, 79.0608132174687
261, 2794.07270728973, 804.815768795799, 3272.93515334597, 3455.58370440679, 57.9025785167063, 115.819331718954, 79.0608132174687
262, 2586.60434355749, 676.009475692114, 3272.93515334597, 3455.58370440679, 49.6458855303285, 99.1936494615143, 79.0608132174687
263, 2293.65801700799, 501.541616863361, 3272.93515334597, 3455.58370440679, 39.3317763964842, 78.4153344922051, 79.0608132174687
264, 1977.16950250959, 314.878227842996, 3272.93515334597, 3455.58370440679, 29.9051676107895, 59.437155646028, 79.0608132174687
265, 1755.49759471713, 195.886676367028, 3272.93515334597, 3455.58370440679, 24.5577775027027, 48.7010503380925, 79.0608132174687
266, 1644.66146158547, 128.172815397572, 3272.93515334597, 3455.58370440679, 22.0847211436622, 43.7306389763358, 79.0608132174687
267, 1592.62867533007, 96.4869523712347, 3272.93515334597, 3455.58370440679, 21.0011260130825, 41.553321659022, 79.0608132174687
268, 1599.22337392099, 100.505770348374, 3272.93515334597, 3455.58370440679, 21.1354252728115, 41.8230161233042, 79.0608132174687
269, 1638.68307339985, 124.533944526574, 3272.93515334597, 3455.58370440679, 21.9574031186839, 43.4746532537882, 79.0608132174687
270, 1805.08882267814, 226.287179404743, 3272.93515334597, 3455.58370440679, 25.7368865925634, 51.071221323656, 79.0608132174687
271, 2188.08404018376, 456.551145301755, 3272.93515334597, 3455.58370440679, 36.3662781565059, 72.4457056069998, 79.0608132174687
272, 2520.82603838062, 655.640931059219, 3272.93515334597, 3455.58370440679, 47.7735984651028, 95.4203785013045, 79.0608132174687
273, 2539.5144764259, 667.475799065187, 3272.93515334597, 3455.58370440679, 48.474322525165, 96.8307161226067, 79.0608132174687
274, 2585.38722461831, 696.561304576116, 3272.93515334597, 3455.58370440679, 50.2233758760449, 100.351631553874, 79.0608132174687
275, 2642.43601395058, 729.474439880759, 3272.93515334597, 3455.58370440679, 52.4443129187747, 104.822148582638, 79.0608132174687
276, 2749.52455203331, 786.446771000813, 3272.93515334597, 3455.58370440679, 56.0972101252912, 112.161548046169, 79.0608132174687
277, 2802.12988639165, 820.069793689995, 3272.93515334597, 3455.58370440679, 58.2807620096392, 116.558339098279, 79.0608132174687
278, 2790.7637805043, 812.798214364774, 3272.93515334597, 3455.58370440679, 57.8050064752305, 115.600529273595, 79.0608132174687
279, 2712.08418474344, 762.559501359223, 3272.93515334597, 3455.58370440679, 54.5745934130193, 109.095676795881, 79.0608132174687
280, 2596.72875605735, 689.210904277965, 3272.93515334597, 3455.58370440679, 50.0475017193451, 99.9794703421532, 79.0608132174687
281, 2636.08263754461, 714.199456890856, 3272.93515334597, 3455.58370440679, 51.5627342577077, 103.029626983215, 79.0608132174687
282, 3004.08902964615, 949.846366032032, 3272.93515334597, 3455.58370440679, 67.1505171230424, 134.422226211776, 79.0608132174687
283, 3234.82175572122, 1080.94987255471, 3272.93515334597, 3455.58370440679, 77.1482981937288, 154.549870162139, 79.0608132174687
284, 3124.4883580373, 1009.29834557207, 3272.93515334597, 3455.58370440679, 71.8120100409505, 143.799043752362, 79.0608132174687
285, 2993.57001684492, 928.081549153589, 3272.93515334597, 3455.58370440679, 65.7884744925626, 131.664525394547, 79.0608132174687
286, 2763.36802494172, 783.961129671356, 3272.93515334597, 3455.58370440679, 55.9826739189776, 111.91231689851, 79.0608132174687
287, 2399.50347536083, 578.135785840147, 3272.93515334597, 3455.58370440679, 42.8883439422242, 85.5528391547864, 79.0608132174687
288, 2064.25654833438, 368.777565382281, 3272.93515334597, 3455.58370440679, 32.3154842277349, 64.2844014049712, 79.0608132174687
289, 1839.26547290563, 243.898703704131, 3272.93515334597, 3455.58370440679, 26.5831429068333, 52.7733203051172, 79.0608132174687
290, 1736.05394944388, 180.602284284941, 3272.93515334597, 3455.58370440679, 24.1192144145676, 47.8200367736544, 79.0608132174687
291, 1684.26105176181, 148.936725007286, 3272.93515334597, 3455.58370440679, 22.9564018700234, 45.4829193313016, 79.0608132174687
292, 1668.65435991845, 139.415067315878, 3272.93515334597, 3455.58370440679, 22.615256554161, 44.7971531540223, 79.0608132174687
293, 1718.44902468347, 169.83920491879, 3272.93515334597, 3455.58370440679, 23.7179724234209, 47.0133276640519, 79.0608132174687
294, 1888.12635834564, 273.960603062022, 3272.93515334597, 3455.58370440679, 27.817594920062, 55.2552927548783, 79.0608132174687
295, 2264.36318081939, 504.215621315086, 3272.93515334597, 3455.58370440679, 38.8027462465575, 77.3477323473317, 79.0608132174687
296, 2602.64152909961, 704.173533312778, 3272.93515334597, 3455.58370440679, 50.8825119202644, 101.677490091332, 79.0608132174687
297, 2601.38774464898, 703.376552595656, 3272.93515334597, 3455.58370440679, 50.8331303067339, 101.577642743334, 79.0608132174687
298, 2618.14295939929, 714.024332544679, 3272.93515334597, 3455.58370440679, 51.4861592680613, 102.892257674995, 79.0608132174687
299, 2635.19578889295, 724.867978682412, 3272.93515334597, 3455.58370440679, 52.1567220601457, 104.24241139052, 79.0608132174687
300, 2631.05586375875, 722.234053873167, 3272.93515334597, 3455.58370440679, 51.9939907979533, 103.915003530177, 79.0608132174687
301, 2598.26539432549, 701.391443044656, 3272.93515334597, 3455.58370440679, 50.7127544368928, 101.335637149502, 79.0608132174687
302, 2570.07343159463, 683.496064484373, 3272.93515334597, 3455.58370440679, 49.6266876628734, 99.1489355414075, 79.0608132174687
303, 2540.9077042877, 665.00464039532, 3272.93515334597, 3455.58370440679, 48.5190635241631, 96.9189799056506, 79.0608132174687
304, 2515.43537565415, 648.874070849997, 3272.93515334597, 3455.58370440679, 47.5647319235488, 94.9976684639608, 79.0608132174687
305, 2646.83885260806, 732.27578690647, 3272.93515334597, 3455.58370440679, 52.6178764428083, 105.170995084564, 79.0608132174687
306, 3034.94941448334, 959.73526119951, 3272.93515334597, 3455.58370440679, 68.507192945306, 137.181116582162, 79.0608132174687
307, 3184.28110826302, 1044.71199916333, 3272.93515334597, 3455.58370440679, 74.6613557142877, 149.562253925954, 79.0608132174687
308, 3094.58778357636, 986.55664841281, 3272.93515334597, 3455.58370440679, 70.3943290241331, 140.965405483796, 79.0608132174687
309, 2958.67746911045, 905.618076653039, 3272.93515334597, 3455.58370440679, 64.2334656144739, 128.53268004272, 79.0608132174687
310, 2723.32744202645, 761.80942942357, 3272.93515334597, 3455.58370440679, 54.3757994997571, 108.679821029128, 79.0608132174687
311, 2371.02145297527, 560.235735130177, 3272.93515334597, 3455.58370440679, 41.9099344344497, 83.584434020422, 79.0608132174687
312, 2039.95598185979, 353.716431660546, 3272.93515334597, 3455.58370440679, 31.6291043882686, 62.9040340155322, 79.0608132174687
313, 1818.68096457116, 234.629845720519, 3272.93515334597, 3455.58370440679, 26.0679994719333, 51.7368929931043, 79.0608132174687
314, 1710.8182192006, 168.552274882413, 3272.93515334597, 3455.58370440679, 23.5339417552794, 46.6431884856618, 79.0608132174687
315, 1655.09725504339, 134.527899415158, 3272.93515334597, 3455.58370440679, 22.3083626075469, 44.1802211940121, 79.0608132174687
316, 1639.98553790041, 125.321367383503, 3272.93515334597, 3455.58370440679, 21.9853674473032, 43.5310072715329, 79.0608132174687
317, 1681.3838178668, 150.578109227456, 3272.93515334597, 3455.58370440679, 22.8789862874032, 45.3266989462158, 79.0608132174687
318, 1854.93903733612, 256.910196430915, 3272.93515334597, 3455.58370440679, 26.9675904007942, 53.5453780545167, 79.0608132174687
319, 2220.67256757479, 476.895643326689, 3272.93515334597, 3455.58370440679, 37.3938677046896, 74.5130144065424, 79.0608132174687
320, 2585.05807934008, 696.351591749605, 3272.93515334597, 3455.58370440679, 50.2121385519307, 100.329632204865, 79.0608132174687
321, 2594.23736488588, 698.835705540198, 3272.93515334597, 3455.58370440679, 50.5565148876102, 101.021124135656, 79.0608132174687
322, 2649.57098003546, 734.014696585385, 3272.93515334597, 3455.58370440679, 52.7266166513416, 105.39003916888, 79.0608132174687
323, 2698.40779523908, 753.845005743898, 3272.93515334597, 3455.58370440679, 54.024913972304, 107.988888573896, 79.0608132174687
324, 2705.59497117968, 758.424245429674, 3272.93515334597, 3455.58370440679, 54.3129443118891, 108.568652398458, 79.0608132174687
325, 2732.82887633349, 775.790975852114, 3272.93515334597, 3455.58370440679, 55.4139849297668, 110.785368258252, 79.0608132174687
326, 2720.29592889156, 767.794913109732, 3272.93515334597, 3455.58370440679, 54.906444884143, 109.763918203077, 79.0608132174687
327, 2722.97902244892, 769.506793108592, 3272.93515334597, 3455.58370440679, 55.0146649804626, 109.981632850413, 79.0608132174687
328, 2720.51333881742, 767.934085972714, 3272.93515334597, 3455.58370440679, 54.9149557491951, 109.780929114806, 79.0608132174687
329, 2822.21760560279, 832.928500787133, 3272.93515334597, 3455.58370440679, 59.1282941858124, 118.265000129657, 79.0608132174687
330, 3153.09698652299, 1027.84758144555, 3272.93515334597, 3455.58370440679, 73.1734495099491, 146.541690607908, 79.0608132174687
331, 3263.47173176259, 1099.60625626532, 3272.93515334597, 3455.58370440679, 78.5709878689822, 157.416154020315, 79.0608132174687
332, 3152.89800253176, 1027.71677446722, 3272.93515334597, 3455.58370440679, 73.1641929883812, 146.523177500775, 79.0608132174687
333, 3027.77711894443, 946.776525946453, 3272.93515334597, 3455.58370440679, 67.3214678272168, 134.750797614876, 79.0608132174687
334, 2782.77338004299, 796.348924448441, 3272.93515334597, 3455.58370440679, 56.7743592339471, 113.505840747523, 79.0608132174687
335, 2427.28498230534, 584.637271170205, 3272.93515334597, 3455.58370440679, 43.3602384310192, 86.4885414975798, 79.0608132174687
336, 2070.51012331112, 379.464788217492, 3272.93515334597, 3455.58370440679, 32.4879234638399, 64.6328399049491, 79.0608132174687
337, 1847.22272672376, 252.190846172583, 3272.93515334597, 3455.58370440679, 26.7765088247967, 53.1605619304627, 79.0608132174687
338, 1708.04914388062, 166.882641806702, 3272.93515334597, 3455.58370440679, 23.4735150406939, 46.521093585835, 79.0608132174687
339, 1661.95086204607, 138.730583888928, 3272.93515334597, 3455.58370440679, 22.4577197384878, 44.4797264784923, 79.0608132174687
340, 1637.73312844865, 123.968969851105, 3272.93515334597, 3455.58370440679, 21.9392906242725, 43.4378324677506, 79.0608132174687
341, 1683.30014267181, 151.771885690575, 3272.93515334597, 3455.58370440679, 22.9228302658212, 45.4141620962506, 79.0608132174687
342, 1859.54518102091, 259.768542070677, 3272.93515334597, 3455.58370440679, 27.0859171578852, 53.7825211255391, 79.0608132174687
343, 2234.99116700385, 485.843387463785, 3272.93515334597, 3455.58370440679, 37.8516212619146, 75.4339591707371, 79.0608132174687
344, 2592.75435506631, 697.893983120001, 3272.93515334597, 3455.58370440679, 50.4991254007043, 100.905574510896, 79.0608132174687
345, 2613.18940182044, 710.875929901116, 3272.93515334597, 3455.58370440679, 51.2923111840523, 102.50191715415, 79.0608132174687
346, 2707.58900798057, 759.695560829579, 3272.93515334597, 3455.58370440679, 54.393512089618, 108.731056793905, 79.0608132174687
347, 2733.82430606963, 776.426229934326, 3272.93515334597, 3455.58370440679, 55.4545455825526, 110.867054261999, 79.0608132174687
348, 2736.13156586519, 777.897276767693, 3272.93515334597, 3455.58370440679, 55.5492554035543, 111.058062184808, 79.0608132174687
349, 2690.61911621846, 748.878805762065, 3272.93515334597, 3455.58370440679, 53.7145751326784, 107.364506449349, 79.0608132174687
350, 2653.06164325486, 724.991134837137, 3272.93515334597, 3455.58370440679, 52.226718775079, 104.366782997773, 79.0608132174687
351, 2636.243806891, 714.29879020216, 3272.93515334597, 3455.58370440679, 51.5704645963286, 103.045834287417, 79.0608132174687
352, 2610.95579807095, 698.236553685387, 3272.93515334597, 3455.58370440679, 50.5930324321873, 101.078114295839, 79.0608132174687
353, 2675.390652989, 739.196917999098, 3272.93515334597, 3455.58370440679, 53.1068795499823, 106.138879519235, 79.0608132174687
354, 2987.46980805604, 939.125573920263, 3272.93515334597, 3455.58370440679, 66.3914800717057, 132.893355637159, 79.0608132174687
355, 3101.0780808724, 1012.5600667087, 3272.93515334597, 3455.58370440679, 71.6842901489047, 143.554754690512, 79.0608132174687
356, 3017.00178553039, 958.180476625448, 3272.93515334597, 3455.58370440679, 67.7438101588314, 135.61744992749, 79.0608132174687
357, 2881.07341376534, 870.664851502848, 3272.93515334597, 3455.58370440679, 61.6563058699168, 123.356599074046, 79.0608132174687
358, 2685.25529941446, 745.467733509202, 3272.93515334597, 3455.58370440679, 53.4996327099316, 106.931254727911, 79.0608132174687
359, 2360.67195128633, 543.570603864047, 3272.93515334597, 3455.58370440679, 41.5554172728085, 82.8898907507129, 79.0608132174687
360, 2040.9326432131, 350.951794648064, 3272.93515334597, 3455.58370440679, 31.677445404349, 63.0170006497522, 79.0608132174687
361, 1802.63894242089, 224.78329919517, 3272.93515334597, 3455.58370440679, 25.6776390056664, 50.9521552970111, 79.0608132174687
362, 1686.13441797394, 153.473006414944, 3272.93515334597, 3455.58370440679, 22.9838993411671, 45.5377001147621, 79.0608132174687
363, 1623.99865905946, 115.575813761906, 3272.93515334597, 3455.58370440679, 21.6487737121211, 42.854750231484, 79.0608132174687
364, 1607.89273092075, 105.777383673709, 3272.93515334597, 3455.58370440679, 21.3137757834648, 42.1814551019279, 79.0608132174687
365, 1657.42959322498, 135.963692655855, 3272.93515334597, 3455.58370440679, 22.3578457112852, 44.2793453868678, 79.0608132174687
366, 1815.20736651765, 232.49790720543, 3272.93515334597, 3455.58370440679, 25.9830121610394, 51.566004685571, 79.0608132174687
367, 2152.77795126874, 434.541733169212, 3272.93515334597, 3455.58370440679, 35.2752940031292, 70.2509764913396, 79.0608132174687
368, 2494.63757488286, 639.074549326273, 3272.93515334597, 3455.58370440679, 46.8019410963579, 93.4643109797176, 79.0608132174687
369, 2544.02321760261, 670.33066554592, 3272.93515334597, 3455.58370440679, 48.6448276396125, 97.1740784125478, 79.0608132174687
370, 2613.76452087019, 711.241120228794, 3272.93515334597, 3455.58370440679, 51.3160329251725, 102.550361155917, 79.0608132174687
371, 2629.02189485094, 720.94126440983, 3272.93515334597, 3455.58370440679, 51.9133623195858, 103.752434845885, 79.0608132174687
372, 2616.99089104617, 713.290664457843, 3272.93515334597, 3455.58370440679, 51.4418187277249, 102.803315070443, 79.0608132174687
373, 2613.25918567955, 710.919263588896, 3272.93515334597, 3455.58370440679, 51.2956719494513, 102.508961335616, 79.0608132174687
374, 2585.64512159122, 693.377794569069, 3272.93515334597, 3455.58370440679, 50.2246321697484, 100.352799691633, 79.0608132174687
375, 2574.22746365663, 686.132828421928, 3272.93515334597, 3455.58370440679, 49.7853282871641, 99.4681434603233, 79.0608132174687
376, 2610.42383726976, 709.119701237727, 3272.93515334597, 3455.58370440679, 51.1839152498852, 102.283482446251, 79.0608132174687
377, 2714.28915621828, 763.966521907379, 3272.93515334597, 3455.58370440679, 54.663500703606, 109.274681515948, 79.0608132174687
378, 2935.32019888437, 905.531078833371, 3272.93515334597, 3455.58370440679, 64.0428179217546, 128.162320007073, 79.0608132174687
379, 2992.16104802784, 942.150400824631, 3272.93515334597, 3455.58370440679, 66.6048523039485, 133.322896814772, 79.0608132174687
380, 2866.92200213554, 861.585742401922, 3272.93515334597, 3455.58370440679, 61.0427879456737, 122.120852629531, 79.0608132174687
381, 2734.67566969778, 776.967905392888, 3272.93515334597, 3455.58370440679, 55.4903583483561, 110.939680883864, 79.0608132174687
382, 2555.28264568564, 662.939834996174, 3272.93515334597, 3455.58370440679, 48.4820109753691, 96.8279549909323, 79.0608132174687
383, 2319.23085781623, 517.56567549408, 3272.93515334597, 3455.58370440679, 40.1704222024141, 80.1027562904206, 79.0608132174687
384, 2063.74794198842, 365.094119542645, 3272.93515334597, 3455.58370440679, 32.3212556772117, 64.3119072056495, 79.0608132174687
385, 1846.66580686929, 248.448142253719, 3272.93515334597, 3455.58370440679, 26.767361780331, 53.1437377829324, 79.0608132174687
386, 1716.05411999786, 168.368669851301, 3272.93515334597, 3455.58370440679, 23.6642858001301, 46.905602247374, 79.0608132174687
387, 1629.37059403453, 115.465794220286, 3272.93515334597, 3455.58370440679, 21.7767346089107, 43.1119181217172, 79.0608132174687
388, 1593.84793378648, 93.836071434997, 3272.93515334597, 3455.58370440679, 21.042912592802, 41.6373510426186, 79.0608132174687
389, 1601.94111873702, 98.7679952795287, 3272.93515334597, 3455.58370440679, 21.2078490718505, 41.9686647955101, 79.0608132174687
390, 1637.71547601433, 120.55669987912, 3272.93515334597, 3455.58370440679, 21.952225385072, 43.4644737709599, 79.0608132174687
391, 1747.40086736173, 187.548386396577, 3272.93515334597, 3455.58370440679, 24.3804792627087, 48.3451712917146, 79.0608132174687
392, 1888.37498920933, 274.113739137962, 3272.93515334597, 3455.58370440679, 27.8240036008093, 55.268186185894, 79.0608132174687
393, 2031.45800820238, 362.494370608737, 3272.93515334597, 3455.58370440679, 31.6927933873457, 63.0491133833263, 79.0608132174687
394, 2172.77141995138, 447.001950472888, 3272.93515334597, 3455.58370440679, 35.8904080611107, 71.4885289380951, 79.0608132174687
395, 2240.88976156537, 489.531428159414, 3272.93515334597, 3455.58370440679, 38.0410125746594, 75.8148793611245, 79.0608132174687
396, 2249.76565715113, 495.082121382113, 3272.93515334597, 3455.58370440679, 38.3275993090939, 76.3914485783737, 79.0608132174687
397, 2220.95829808954, 477.074091262004, 3272.93515334597, 3455.58370440679, 37.4031877396958, 74.5318815060928, 79.0608132174687
398, 2185.17445162698, 454.735095926654, 3272.93515334597, 3455.58370440679, 36.2758157032626, 72.2638793385224, 79.0608132174687
399, 2137.79302375082, 425.207275278797, 3272.93515334597, 3455.58370440679, 34.8197228437287, 69.3347717143273, 79.0608132174687
400, 2111.08602749131, 408.591789412015, 3272.93515334597, 3455.58370440679, 34.016986367059, 67.7199014943564, 79.0608132174687
401, 2170.66584750574, 445.692163027287, 3272.93515334597, 3455.58370440679, 35.8241257440519, 71.3546014717219, 79.0608132174687
402, 2483.02520875251, 631.734501909565, 3272.93515334597, 3455.58370440679, 46.375125461909, 92.6051230359053, 79.0608132174687
403, 2660.47932083528, 740.960175272224, 3272.93515334597, 3455.58370440679, 53.1623234818018, 106.26788816672, 79.0608132174687
404, 2589.53249474649, 695.847409192733, 3272.93515334597, 3455.58370440679, 50.3740763101867, 100.653453922273, 79.0608132174687
405, 2486.4576643748, 630.547016438795, 3272.93515334597, 3455.58370440679, 46.4936695317073, 92.8413145847538, 79.0608132174687
406, 2337.5929333923, 536.742061791385, 3272.93515334597, 3455.58370440679, 41.2424129871179, 82.2711128873171, 79.0608132174687
407, 2174.31710600267, 437.897666654841, 3272.93515334597, 3455.58370440679, 35.9511745263106, 71.6258444930783, 79.0608132174687
408, 1948.86628950652, 297.943808778934, 3272.93515334597, 3455.58370440679, 29.4638286146953, 58.5753982849376, 79.0608132174687
409, 1764.67451586018, 191.389192492798, 3272.93515334597, 3455.58370440679, 24.8275403143319, 49.25462065166, 79.0608132174687
410, 1638.98207802993, 117.942377875966, 3272.93515334597, 3455.58370440679, 22.0098011006091, 43.5939038740124, 79.0608132174687
411, 1559.88950314082, 69.8383118395793, 3272.93515334597, 3455.58370440679, 20.396884905579, 40.3515843388349, 79.0608132174687
412, 1527.84993974052, 53.7541716729002, 3272.93515334597, 3455.58370440679, 19.7397412168453, 39.0187885232543, 79.0608132174687
413, 1528.83891716199, 54.3540761965405, 3272.93515334597, 3455.58370440679, 19.7586718179764, 39.0568242239602, 79.0608132174687
414, 1555.49104781903, 70.531047160902, 3272.93515334597, 3455.58370440679, 20.2757041992524, 40.0955894721619, 79.0608132174687
415, 1642.94627708718, 123.738788753815, 3272.93515334597, 3455.58370440679, 22.0632554321837, 43.6877031615666, 79.0608132174687
416, 1738.76085055068, 182.259036886127, 3272.93515334597, 3455.58370440679, 24.181275420667, 47.9447495607616, 79.0608132174687
417, 1903.18814690521, 283.238834544496, 3272.93515334597, 3455.58370440679, 28.2070108091295, 56.0383159999675, 79.0608132174687
418, 2079.93369579711, 389.235605375229, 3272.93515334597, 3455.58370440679, 33.0976080724371, 65.8706357191152, 79.0608132174687
419, 2174.97208004907, 448.373814280413, 3272.93515334597, 3455.58370440679, 35.9581230887008, 71.6244925580848, 79.0608132174687
420, 2343.9328847693, 547.468588436761, 3272.93515334597, 3455.58370440679, 41.4720676541363, 82.7327623344105, 79.0608132174687
421, 2518.08026334186, 653.902963377312, 3272.93515334597, 3455.58370440679, 47.6705503755789, 95.2125665076144, 79.0608132174687
422, 2570.9299790088, 687.388327189558, 3272.93515334597, 3455.58370440679, 49.6686603542009, 99.2352878428729, 79.0608132174687
423, 2490.66197973332, 636.561395633983, 3272.93515334597, 3455.58370440679, 46.6551875403752, 93.1689075844426, 79.0608132174687
424, 2462.06667645401, 618.493694145644, 3272.93515334597, 3455.58370440679, 45.6113640146015, 91.0679100897178, 79.0608132174687
425, 2594.48439189699, 698.992576830806, 3272.93515334597, 3455.58370440679, 50.5660780254071, 101.040378724085, 79.0608132174687
426, 2845.50986209003, 841.105993552221, 3272.93515334597, 3455.58370440679, 60.0857002655246, 120.219121947826, 79.0608132174687
427, 2888.82685998765, 868.904558303021, 3272.93515334597, 3455.58370440679, 61.9536331127123, 123.980818790872, 79.0608132174687
428, 2814.26872281322, 821.087074396098, 3272.93515334597, 3455.58370440679, 58.7595051380648, 117.548190836384, 79.0608132174687
429, 2720.42234784645, 761.112180646541, 3272.93515334597, 3455.58370440679, 54.885665333747, 109.74657165939, 79.0608132174687
430, 2538.29958581805, 648.81995181278, 3272.93515334597, 3455.58370440679, 47.8570010724759, 95.5894934881885, 79.0608132174687
431, 2299.86764056806, 505.430590343572, 3272.93515334597, 3455.58370440679, 39.5341878507971, 78.8224700431781, 79.0608132174687
432, 2013.12411870544, 337.109833790424, 3272.93515334597, 3455.58370440679, 30.8833455644247, 61.4041354964636, 79.0608132174687
433, 1787.09033957694, 215.24598221891, 3272.93515334597, 3455.58370440679, 25.3037827192083, 50.2006196337859, 79.0608132174687
434, 1677.49394126214, 148.198349837281, 3272.93515334597, 3455.58370440679, 22.793978814343, 45.1560054176523, 79.0608132174687
